0
"AL011996,             ARTHUR,     22,"
"AL021996,             BERTHA,     51,"
"AL031996,              CESAR,     18,"
"AL041996,              DOLLY,     25,"
"AL051996,            EDOUARD,     73,"
"AL061996,               FRAN,     72,"
"AL071996,             GUSTAV,     29,"
"AL081996,           HORTENSE,     53,"
"AL091996,            ISIDORE,     33,"
"AL101996,          JOSEPHINE,     47,"
"AL111996,               KYLE,      7,"
"AL121996,               LILI,     60,"
"AL131996,              MARCO,     54,"
"AL011997,            UNNAMED,      9,"
"AL021997,                ANA,     19,"
"AL031997,               BILL,     10,"
"AL041997,          CLAUDETTE,     16,"
"AL051997,              DANNY,     47,"
"AL061997,            UNNAMED,      8,"
"AL071997,              ERIKA,     67,"
"AL081997,             FABIAN,     17,"
"AL091997,              GRACE,     13,"
"AL011998,               ALEX,     26,"
"AL021998,             BONNIE,     49,"
"AL031998,            CHARLEY,     13,"
"AL041998,           DANIELLE,     61,"
"AL051998,               EARL,     33,"
"AL061998,            FRANCES,     21,"
"AL071998,            GEORGES,     71,"
"AL081998,            HERMINE,     15,"
"AL091998,               IVAN,     36,"
"AL101998,             JEANNE,     54,"
"AL111998,               KARL,     26,"
"AL121998,               LISA,     21,"
"AL131998,              MITCH,     78,"
"AL141998,             NICOLE,     35,"
"AL011999,             ARLENE,     26,"
"AL021999,            UNNAMED,      4,"
"AL031999,               BRET,     26,"
"AL041999,              CINDY,     51,"
"AL051999,             DENNIS,     66,"
"AL061999,              EMILY,     18,"
"AL071999,            UNNAMED,      8,"
"AL081999,              FLOYD,     50,"
"AL091999,               GERT,     49,"
"AL101999,             HARVEY,     14,"
"AL111999,            UNNAMED,     10,"
"AL121999,            UNNAMED,     12,"
"AL131999,              IRENE,     34,"
"AL141999,               JOSE,     34,"
"AL151999,            KATRINA,     16,"
"AL161999,              LENNY,     39,"
"AL012000,            UNNAMED,      4,"
"AL022000,            UNNAMED,     12,"
"AL032000,            ALBERTO,     87,"
"AL042000,            UNNAMED,     13,"
"AL052000,              BERYL,      9,"
"AL062000,              CHRIS,      9,"
"AL072000,              DEBBY,     23,"
"AL082000,            ERNESTO,     10,"
"AL092000,            UNNAMED,      6,"
"AL102000,           FLORENCE,     29,"
"AL112000,             GORDON,     29,"
"AL122000,             HELENE,     42,"
"AL132000,              ISAAC,     52,"
"AL142000,              JOYCE,     28,"
"AL152000,              KEITH,     35,"
"AL162000,             LESLIE,     26,"
"AL172000,            MICHAEL,     22,"
"AL182000,             NADINE,     13,"
"AL192000,            UNNAMED,     20,"
"AL012001,            ALLISON,     57,"
"AL022001,            UNNAMED,      5,"
"AL032001,              BARRY,     25,"
"AL042001,            CHANTAL,     33,"
"AL052001,               DEAN,     29,"
"AL062001,               ERIN,     62,"
"AL072001,              FELIX,     46,"
"AL082001,          GABRIELLE,     41,"
"AL092001,            UNNAMED,      4,"
"AL102001,           HUMBERTO,     26,"
"AL112001,               IRIS,     22,"
"AL122001,              JERRY,     10,"
"AL132001,              KAREN,     19,"
"AL142001,            LORENZO,     16,"
"AL152001,           MICHELLE,     35,"
"AL162001,               NOEL,     12,"
"AL172001,               OLGA,     47,"
"AL012002,             ARTHUR,     20,"
"AL022002,             BERTHA,     23,"
"AL032002,          CRISTOBAL,     13,"
"AL042002,              DOLLY,     26,"
"AL052002,            EDOUARD,     21,"
"AL062002,                FAY,     23,"
"AL072002,            UNNAMED,      5,"
"AL082002,             GUSTAV,     30,"
"AL092002,              HANNA,     17,"
"AL102002,            ISIDORE,     55,"
"AL112002,          JOSEPHINE,      9,"
"AL122002,               KYLE,     90,"
"AL132002,               LILI,     57,"
"AL142002,            UNNAMED,     11,"
"AL012003,                ANA,     39,"
"AL022003,            UNNAMED,      4,"
"AL032003,               BILL,     21,"
"AL042003,          CLAUDETTE,     45,"
"AL052003,              DANNY,     44,"
"AL062003,            UNNAMED,      8,"
"AL072003,            UNNAMED,      7,"
"AL082003,              ERIKA,     11,"
"AL092003,            UNNAMED,      4,"
"AL102003,             FABIAN,     53,"
"AL112003,              GRACE,     13,"
"AL122003,              HENRI,     22,"
"AL132003,             ISABEL,     58,"
"AL142003,            UNNAMED,     10,"
"AL152003,               JUAN,     22,"
"AL162003,               KATE,     58,"
"AL172003,              LARRY,     42,"
"AL182003,              MINDY,     14,"
"AL192003,           NICHOLAS,     80,"
"AL202003,             ODETTE,     23,"
"AL212003,              PETER,     15,"
"AL012004,               ALEX,     25,"
"AL022004,             BONNIE,     44,"
"AL032004,            CHARLEY,     30,"
"AL042004,           DANIELLE,     46,"
"AL052004,               EARL,      9,"
"AL062004,            FRANCES,     75,"
"AL072004,             GASTON,     28,"
"AL082004,            HERMINE,     16,"
"AL092004,               IVAN,     94,"
"AL102004,            UNNAMED,     13,"
"AL112004,             JEANNE,     69,"
"AL122004,               KARL,     48,"
"AL132004,               LISA,     55,"
"AL142004,            MATTHEW,     13,"
"AL152004,             NICOLE,      8,"
"AL162004,               OTTO,     39,"
"AL012005,             ARLENE,     26,"
"AL022005,               BRET,      7,"
"AL032005,              CINDY,     34,"
"AL042005,             DENNIS,     59,"
"AL052005,              EMILY,     45,"
"AL062005,           FRANKLIN,     38,"
"AL072005,               GERT,      9,"
"AL082005,             HARVEY,     46,"
"AL092005,              IRENE,     56,"
"AL102005,                TEN,     21,"
"AL112005,               JOSE,      6,"
"AL122005,            KATRINA,     34,"
"AL132005,                LEE,     26,"
"AL142005,              MARIA,     51,"
"AL152005,               NATE,     29,"
"AL162005,            OPHELIA,     69,"
"AL172005,           PHILIPPE,     28,"
"AL182005,               RITA,     36,"
"AL192005,           NINETEEN,      9,"
"AL202005,               STAN,     17,"
"AL212005,            UNNAMED,      7,"
"AL222005,              TAMMY,      9,"
"AL232005,         TWENTY-TWO,     27,"
"AL242005,              VINCE,     15,"
"AL252005,              WILMA,     48,"
"AL262005,              ALPHA,     11,"
"AL272005,               BETA,     18,"
"AL282005,              GAMMA,     33,"
"AL292005,              DELTA,     42,"
"AL302005,            EPSILON,     43,"
"AL312005,               ZETA,     36,"
"AL012006,            ALBERTO,     38,"
"AL022006,            UNNAMED,     13,"
"AL032006,              BERYL,     18,"
"AL042006,              CHRIS,     23,"
"AL052006,              DEBBY,     26,"
"AL062006,            ERNESTO,     47,"
"AL072006,           FLORENCE,     62,"
"AL082006,             GORDON,     57,"
"AL092006,             HELENE,     62,"
"AL102006,              ISAAC,     24,"
"AL012007,             ANDREA,     31,"
"AL022007,              BARRY,     24,"
"AL032007,            CHANTAL,     23,"
"AL042007,               DEAN,     42,"
"AL052007,               ERIN,     21,"
"AL062007,              FELIX,     28,"
"AL072007,          GABRIELLE,     15,"
"AL082007,             INGRID,     26,"
"AL092007,           HUMBERTO,     11,"
"AL102007,                TEN,      4,"
"AL112007,              JERRY,      8,"
"AL122007,              KAREN,     19,"
"AL132007,            LORENZO,     14,"
"AL142007,            MELISSA,     31,"
"AL152007,            FIFTEEN,     26,"
"AL162007,               NOEL,     56,"
"AL172007,               OLGA,     25,"
"AL012008,             ARTHUR,     10,"
"AL022008,             BERTHA,     74,"
"AL032008,          CRISTOBAL,     18,"
"AL042008,              DOLLY,     31,"
"AL052008,            EDOUARD,     14,"
"AL062008,                FAY,     60,"
"AL072008,             GUSTAV,     50,"
"AL082008,              HANNA,     49,"
"AL092008,                IKE,     62,"
"AL102008,          JOSEPHINE,     33,"
"AL112008,               KYLE,     23,"
"AL122008,              LAURA,     34,"
"AL132008,              MARCO,      8,"
"AL142008,               NANA,     14,"
"AL152008,               OMAR,     32,"
"AL162008,            SIXTEEN,      8,"
"AL172008,             PALOMA,     36,"
"AL012009,                ONE,     15,"
"AL022009,                ANA,     26,"
"AL032009,               BILL,     46,"
"AL042009,          CLAUDETTE,      8,"
"AL052009,              DANNY,     12,"
"AL062009,              ERIKA,     12,"
"AL072009,               FRED,     48,"
"AL082009,              EIGHT,      7,"
"AL092009,              GRACE,     37,"
"AL102009,              HENRI,     23,"
"AL112009,                IDA,     31,"
"AL012010,               ALEX,     32,"
"AL022010,                TWO,     13,"
"AL032010,             BONNIE,     18,"
"AL042010,              COLIN,     25,"
"AL052010,               FIVE,     32,"
"AL062010,           DANIELLE,     51,"
"AL072010,               EARL,     55,"
"AL082010,              FIONA,     24,"
"AL092010,             GASTON,     30,"
"AL102010,            HERMINE,     23,"
"AL112010,               IGOR,     61,"
"AL122010,              JULIA,     51,"
"AL132010,               KARL,     22,"
"AL142010,               LISA,     38,"
"AL152010,            MATTHEW,     16,"
"AL162010,             NICOLE,     12,"
"AL172010,               OTTO,     47,"
"AL182010,              PAULA,     21,"
"AL192010,            RICHARD,     29,"
"AL202010,              SHARY,      9,"
"AL212010,              TOMAS,     54,"
"AL012011,             ARLENE,     13,"
"AL022011,               BRET,     29,"
"AL032011,              CINDY,     13,"
"AL042011,                DON,     14,"
"AL052011,              EMILY,     24,"
"AL062011,           FRANKLIN,     15,"
"AL072011,               GERT,     19,"
"AL082011,             HARVEY,     17,"
"AL092011,              IRENE,     43,"
"AL102011,                TEN,      9,"
"AL112011,               JOSE,     13,"
"AL122011,              KATIA,     64,"
"AL202011,            UNNAMED,     14,"
"AL132011,                LEE,     22,"
"AL142011,              MARIA,     42,"
"AL152011,               NATE,     23,"
"AL162011,            OPHELIA,     59,"
"AL172011,           PHILIPPE,     65,"
"AL182011,               RINA,     31,"
"AL192011,               SEAN,     28,"
"AL012012,            ALBERTO,     20,"
"AL022012,              BERYL,     33,"
"AL032012,              CHRIS,     31,"
"AL042012,              DEBBY,     18,"
"AL052012,            ERNESTO,     39,"
"AL062012,           FLORENCE,     21,"
"AL072012,             HELENE,     38,"
"AL082012,             GORDON,     26,"
"AL092012,              ISAAC,     51,"
"AL102012,              JOYCE,     12,"
"AL112012,               KIRK,     22,"
"AL122012,             LESLIE,     60,"
"AL132012,            MICHAEL,     42,"
"AL142012,             NADINE,     96,"
"AL152012,              OSCAR,     13,"
"AL162012,              PATTY,     11,"
"AL172012,             RAFAEL,     56,"
"AL182012,              SANDY,     45,"
"AL192012,               TONY,     20,"
"AL012013,             ANDREA,     14,"
"AL022013,              BARRY,     23,"
"AL032013,            CHANTAL,     13,"
"AL042013,             DORIAN,     51,"
"AL052013,               ERIN,     20,"
"AL062013,            FERNAND,      7,"
"AL072013,          GABRIELLE,     36,"
"AL082013,              EIGHT,      4,"
"AL092013,           HUMBERTO,     46,"
"AL102013,             INGRID,     22,"
"AL112013,              JERRY,     33,"
"AL122013,              KAREN,     14,"
"AL132013,            LORENZO,     21,"
"AL142013,            MELISSA,     26,"
"AL152013,            UNNAMED,     16,"
"AL012014,             ARTHUR,     47,"
"AL022014,                TWO,     17,"
"AL032014,             BERTHA,     47,"
"AL042014,          CRISTOBAL,     39,"
"AL052014,              DOLLY,     13,"
"AL062014,            EDOUARD,     47,"
"AL072014,                FAY,     14,"
"AL082014,            GONZALO,     39,"
"AL092014,              HANNA,     37,"
"AL012015,                ANA,     28,"
"AL022015,               BILL,     22,"
"AL032015,          CLAUDETTE,     15,"
"AL042015,              DANNY,     31,"
"AL052015,              ERIKA,     16,"
"AL062015,               FRED,     31,"
"AL072015,              GRACE,     17,"
"AL082015,              HENRI,     13,"
"AL092015,               NINE,     19,"
"AL102015,                IDA,     51,"
"AL112015,            JOAQUIN,     76,"
"AL122015,               KATE,     20,"
"AL012016,               ALEX,     42,"
"AL022016,             BONNIE,     56,"
"AL032016,              COLIN,     15,"
"AL042016,           DANIELLE,     12,"
"AL052016,               EARL,     20,"
"AL062016,              FIONA,     31,"
"AL072016,             GASTON,     53,"
"AL082016,              EIGHT,     21,"
"AL092016,            HERMINE,     47,"
"AL102016,                IAN,     21,"
"AL112016,              JULIA,     33,"
"AL122016,               KARL,     54,"
"AL132016,               LISA,     30,"
"AL142016,            MATTHEW,     50,"
"AL152016,             NICOLE,     63,"
"AL162016,               OTTO,     38,"
"AL012017,             ARLENE,     27,"
"AL022017,               BRET,      9,"
"AL032017,              CINDY,     20,"
"AL042017,               FOUR,      9,"
"AL052017,                DON,      7,"
"AL062017,              EMILY,     11,"
"AL072017,           FRANKLIN,     18,"
"AL082017,               GERT,     28,"
"AL092017,             HARVEY,     74,"
"AL112017,               IRMA,     66,"
"AL122017,               JOSE,     85,"
"AL132017,              KATIA,     18,"
"AL142017,                LEE,     63,"
"AL152017,              MARIA,     68,"
"AL162017,               NATE,     32,"
"AL172017,            OPHELIA,     47,"
"AL182017,           PHILIPPE,      7,"
"AL192017,               RINA,     21,"
"AL012018,            ALBERTO,     26,"
"AL022018,              BERYL,     52,"
"AL032018,              CHRIS,     50,"
"AL042018,              DEBBY,     32,"
"AL052018,            ERNESTO,     18,"
"AL062018,           FLORENCE,     79,"
"AL072018,             GORDON,     25,"
"AL082018,             HELENE,     42,"
"AL092018,              ISAAC,     31,"
"AL102018,              JOYCE,     39,"
"AL112018,             ELEVEN,      5,"
"AL122018,               KIRK,     28,"
"AL132018,             LESLIE,     89,"
"AL142018,            MICHAEL,     38,"
"AL152018,             NADINE,     18,"
"AL162018,              OSCAR,     36,"
"AL012019,             ANDREA,      7,"
"AL022019,              BARRY,     25,"
"AL032019,              THREE,      5,"
"AL042019,            CHANTAL,     25,"
"AL052019,             DORIAN,     70,"
"AL062019,               ERIN,     14,"
"AL072019,            FERNAND,      9,"
"AL082019,          GABRIELLE,     35,"
"AL092019,           HUMBERTO,     34,"
"AL102019,              JERRY,     45,"
"AL112019,             IMELDA,      9,"
"AL122019,              KAREN,     25,"
"AL132019,            LORENZO,     48,"
"AL142019,            MELISSA,     25,"
"AL152019,            FIFTEEN,     13,"
"AL162019,             NESTOR,     15,"
"AL172019,               OLGA,     10,"
"AL182019,              PABLO,     22,"
"AL192019,            REBEKAH,     23,"
"AL202019,          SEBASTIEN,     34,"
